file name,format,size,url,detected_resolution,channels,category
Lung_Opacity-5270,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5271,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5272,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5273,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5274,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5275,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5276,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5277,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5278,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5279,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5280,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5281,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5282,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5283,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5284,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5285,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5286,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5287,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5288,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5289,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5290,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5291,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5292,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5293,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5294,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5295,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5296,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5297,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5298,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5299,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5300,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5301,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5302,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5303,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5304,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5305,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5306,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5307,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5308,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5309,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5310,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5311,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5312,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5313,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5314,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5315,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5316,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5317,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5318,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5319,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5320,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5321,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5322,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5323,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5324,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5325,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5326,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5327,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5328,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5329,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5330,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5331,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5332,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5333,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5334,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5335,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5336,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5337,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5338,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5339,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5340,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5341,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5342,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5343,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5344,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5345,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5346,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5347,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5348,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5349,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5350,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5351,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5352,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5353,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5354,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5355,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5356,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5357,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5358,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5359,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5360,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5361,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5362,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5363,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5364,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5365,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5366,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5367,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5368,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5369,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5370,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5371,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5372,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5373,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5374,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5375,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5376,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5377,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5378,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5379,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5380,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5381,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5382,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5383,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5384,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5385,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5386,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5387,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5388,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5389,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5390,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5391,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5392,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5393,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5394,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5395,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5396,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5397,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5398,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5399,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5400,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5401,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5402,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5403,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5404,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5405,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5406,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5407,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5408,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5409,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5410,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5411,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5412,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5413,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5414,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5415,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5416,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5417,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5418,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5419,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5420,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5421,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5422,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5423,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5424,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5425,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5426,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5427,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5428,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5429,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5430,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5431,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5432,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5433,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5434,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5435,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5436,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5437,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5438,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5439,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5440,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5441,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5442,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5443,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5444,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5445,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5446,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5447,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5448,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5449,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5450,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5451,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5452,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5453,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5454,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5455,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5456,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5457,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5458,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5459,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5460,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5461,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5462,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5463,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5464,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5465,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5466,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5467,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5468,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5469,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5470,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5471,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5472,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5473,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5474,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5475,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5476,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5477,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5478,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5479,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5480,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5481,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5482,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5483,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-5484,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
